ID,prediction
2019 X 9 X C2069 X AS42018,-0.928337
2019 X 9 X C2069 X AS46000,1.6123823
2019 X 9 X C2070 X AS17005,1.3165352
2019 X 9 X C2070 X AS27000,25.487337
2019 X 9 X C2070 X AS27132,1.0643861
2019 X 9 X C2070 X AS27133,6.47449
2019 X 9 X C2070 X AS27134,2.8404336
2019 X 9 X C2070 X AS27137,-0.1289649
2019 X 9 X C2070 X AS27138,-0.8848522
2019 X 9 X C2070 X AS27139,-1.0676192
2019 X 9 X C2070 X AS42018,-1.1038114
2019 X 9 X C2070 X AS46000,-0.9432771
2019 X 9 X C2071 X AS17005,-1.2587998
2019 X 9 X C2071 X AS27000,21.274029
2019 X 9 X C2071 X AS27132,1.019807
2019 X 9 X C2071 X AS27133,7.1603007
2019 X 9 X C2071 X AS27134,6.059783
2019 X 9 X C2071 X AS27137,0.6027962
2019 X 9 X C2071 X AS27138,-1.6704186
2019 X 9 X C2071 X AS27139,-1.7047279
2019 X 9 X C2071 X AS42018,-0.89389014
2019 X 9 X C2071 X AS46000,-0.43377757
2019 X 9 X C2127 X AS17005,-0.5626178
2019 X 9 X C2127 X AS27000,21.232473
2019 X 9 X C2127 X AS27132,0.9038438
2019 X 9 X C2127 X AS27133,5.932688
2019 X 9 X C2127 X AS27134,12.017433
2019 X 9 X C2127 X AS27137,1.9957092
2019 X 9 X C2127 X AS27138,-0.79817873
2019 X 9 X C2127 X AS27139,-1.7814114
2019 X 9 X C2127 X AS42018,-1.5099094
2019 X 9 X C2127 X AS46000,-0.9845973
2019 X 9 X C2131 X AS17005,-0.8913796
2019 X 9 X C2131 X AS27000,22.922977
2019 X 9 X C2131 X AS27132,1.1165886
2019 X 9 X C2131 X AS27133,8.837203
2019 X 9 X C2131 X AS27134,2.3670433
2019 X 9 X C2131 X AS27137,-0.7075697
2019 X 9 X C2131 X AS27138,-1.2133468
2019 X 9 X C2131 X AS27139,-0.77890706
2019 X 9 X C2131 X AS42018,-0.47060618
2019 X 9 X C2131 X AS46000,-0.27422744
2019 X 9 X C2168 X AS17005,-1.0542618
2019 X 9 X C2168 X AS27000,19.78766
2019 X 9 X C2168 X AS27132,0.68146724
2019 X 9 X C2168 X AS27133,7.0046096
2019 X 9 X C2168 X AS27134,2.9198763
2019 X 9 X C2168 X AS27137,-0.050928712
2019 X 9 X C2168 X AS27138,-1.1848714
2019 X 9 X C2168 X AS27139,-1.2540917
2019 X 9 X C2168 X AS42018,-0.7724432
2019 X 9 X C2168 X AS46000,-0.2545655
2019 X 9 X C2194 X AS17005,1.4881561
2019 X 9 X C2194 X AS27000,17.493444
2019 X 9 X C2194 X AS27132,1.7546797
2019 X 9 X C2194 X AS27133,6.9965734
2019 X 9 X C2194 X AS27134,1.4508897
2019 X 9 X C2194 X AS27137,-0.495113
2019 X 9 X C2194 X AS27138,-0.13660115
2019 X 9 X C2194 X AS27139,-0.054280937
2019 X 9 X C2194 X AS42018,-0.31683353
2019 X 9 X C2194 X AS46000,-0.54135776
2019 X 9 X C2214 X AS17005,-1.4775779
2019 X 9 X C2214 X AS27000,19.298397
2019 X 9 X C2214 X AS27132,0.5508133
2019 X 9 X C2214 X AS27133,13.20795
2019 X 9 X C2214 X AS27134,11.122023
2019 X 9 X C2214 X AS27137,0.95790994
2019 X 9 X C2214 X AS27138,-1.9301107
2019 X 9 X C2214 X AS27139,-2.0155134
2019 X 9 X C2214 X AS42018,-0.5322007
2019 X 9 X C2214 X AS46000,0.22116396
2019 X 9 X C3001 X AS17005,-0.16730306
2019 X 9 X C3001 X AS27000,20.658726
2019 X 9 X C3001 X AS27132,0.56895125
2019 X 9 X C3001 X AS27133,6.2878957
2019 X 9 X C3001 X AS27134,2.3369844
2019 X 9 X C3001 X AS27137,-0.2639358
2019 X 9 X C3001 X AS27138,-0.8614743
2019 X 9 X C3001 X AS27139,-0.8678665
2019 X 9 X C3001 X AS42018,-0.7720932
2019 X 9 X C3001 X AS46000,-0.49031156
2019 X 9 X C3010 X AS17005,-0.9060929
2019 X 9 X C3010 X AS27000,19.50073
2019 X 9 X C3010 X AS27132,1.0330172
2019 X 9 X C3010 X AS27133,5.943366
2019 X 9 X C3010 X AS27134,4.1114326
2019 X 9 X C3010 X AS27137,0.97200763
2019 X 9 X C3010 X AS27138,-1.30127
2019 X 9 X C3010 X AS27139,-1.6506971
2019 X 9 X C3010 X AS42018,-1.1949636
2019 X 9 X C3010 X AS46000,-0.6464419
2019 X 9 X C3011 X AS17005,-0.7860927
2019 X 9 X C3011 X AS27000,20.438826
2019 X 9 X C3011 X AS27132,0.9080595
2019 X 9 X C3011 X AS27133,6.3877196
2019 X 9 X C3011 X AS27134,8.370796
2019 X 9 X C3011 X AS27137,1.1217916
2019 X 9 X C3011 X AS27138,-1.6309893
2019 X 9 X C3011 X AS27139,-2.1007192
2019 X 9 X C3011 X AS42018,-1.0974329
2019 X 9 X C3011 X AS46000,-0.2727525
2019 X 9 X C3012 X AS17005,-0.48334238
2019 X 9 X C3012 X AS27000,20.5053
2019 X 9 X C3012 X AS27132,1.4051816
2019 X 9 X C3012 X AS27133,11.337937
2019 X 9 X C3012 X AS27134,17.062502
2019 X 9 X C3012 X AS27137,7.1773043
2019 X 9 X C3012 X AS27138,0.47962967
2019 X 9 X C3012 X AS27139,-2.5443966
2019 X 9 X C3012 X AS42018,-2.1466968
2019 X 9 X C3012 X AS46000,-0.23361129
2019 X 9 X C3013 X AS17005,0.101926625
2019 X 9 X C3013 X AS27000,22.508516
2019 X 9 X C3013 X AS27132,3.0571318
2019 X 9 X C3013 X AS27133,12.990885
2019 X 9 X C3013 X AS27134,2.6215339
2019 X 9 X C3013 X AS27137,-0.83114576
2019 X 9 X C3013 X AS27138,-1.7058712
2019 X 9 X C3013 X AS27139,-0.5668736
2019 X 9 X C3013 X AS42018,-0.0458183
2019 X 9 X C3013 X AS46000,-0.12655091
2019 X 9 X C3014 X AS17005,-1.2446104
2019 X 9 X C3014 X AS27000,17.168793
2019 X 9 X C3014 X AS27132,0.5180588
2019 X 9 X C3014 X AS27133,6.477229
2019 X 9 X C3014 X AS27134,4.916963
2019 X 9 X C3014 X AS27137,0.72410715
2019 X 9 X C3014 X AS27138,-1.4368057
2019 X 9 X C3014 X AS27139,-1.9785473
2019 X 9 X C3014 X AS42018,-1.0823623
2019 X 9 X C3014 X AS46000,-0.2146301
2019 X 9 X C3015 X AS17005,-0.38857242
2019 X 9 X C3015 X AS27000,19.48218
2019 X 9 X C3015 X AS27132,0.91120887
2019 X 9 X C3015 X AS27133,5.5194697
2019 X 9 X C3015 X AS27134,2.7480946
2019 X 9 X C3015 X AS27137,0.064517856
2019 X 9 X C3015 X AS27138,-0.9626397
2019 X 9 X C3015 X AS27139,-1.1513339
2019 X 9 X C3015 X AS42018,-0.85192376
2019 X 9 X C3015 X AS46000,-0.5929053
2019 X 9 X C3016 X AS17005,-0.9611125
2019 X 9 X C3016 X AS27000,18.226963
2019 X 9 X C3016 X AS27132,0.9374578
2019 X 9 X C3016 X AS27133,8.096239
2019 X 9 X C3016 X AS27134,9.967603
2019 X 9 X C3016 X AS27137,1.124129
2019 X 9 X C3016 X AS27138,-1.5273101
2019 X 9 X C3016 X AS27139,-2.1569104
2019 X 9 X C3016 X AS42018,-1.1394515
2019 X 9 X C3016 X AS46000,-0.14172766
2019 X 9 X C3017 X AS17005,-0.36015737
2019 X 9 X C3017 X AS27000,19.846455
2019 X 9 X C3017 X AS27132,1.7308286
2019 X 9 X C3017 X AS27133,12.733185
2019 X 9 X C3017 X AS27134,11.743849
2019 X 9 X C3017 X AS27137,1.0222894
2019 X 9 X C3017 X AS27138,-1.5072443
2019 X 9 X C3017 X AS27139,-1.4516268
2019 X 9 X C3017 X AS42018,-0.8740978
2019 X 9 X C3017 X AS46000,-0.49144533
2019 X 9 X C3018 X AS17005,-0.45478007
2019 X 9 X C3018 X AS27000,18.679346
2019 X 9 X C3018 X AS27132,0.79054976
2019 X 9 X C3018 X AS27133,5.6971908
2019 X 9 X C3018 X AS27134,3.473095
2019 X 9 X C3018 X AS27137,0.22585917
2019 X 9 X C3018 X AS27138,-1.1736383
2019 X 9 X C3018 X AS27139,-1.4609199
2019 X 9 X C3018 X AS42018,-0.9393592
2019 X 9 X C3018 X AS46000,-0.5081316
2019 X 9 X C3019 X AS17005,-0.82479537
2019 X 9 X C3019 X AS27000,17.73104
2019 X 9 X C3019 X AS27132,0.82738876
2019 X 9 X C3019 X AS27133,8.316224
2019 X 9 X C3019 X AS27134,13.303335
2019 X 9 X C3019 X AS27137,1.8088946
2019 X 9 X C3019 X AS27138,-1.1844547
2019 X 9 X C3019 X AS27139,-2.6525288
2019 X 9 X C3019 X AS42018,-1.2100462
2019 X 9 X C3019 X AS46000,0.15717638
2019 X 9 X C3020 X AS17005,-0.010419577
2019 X 9 X C3020 X AS27000,19.866291
2019 X 9 X C3020 X AS27132,2.264366
2019 X 9 X C3020 X AS27133,12.44126
2019 X 9 X C3020 X AS27134,11.323101
2019 X 9 X C3020 X AS27137,0.81696355
2019 X 9 X C3020 X AS27138,-1.734885
2019 X 9 X C3020 X AS27139,-1.872014
2019 X 9 X C3020 X AS42018,-0.6843729
2019 X 9 X C3020 X AS46000,-0.05087319
2019 X 9 X C3021 X AS17005,-0.48221424
2019 X 9 X C3021 X AS27000,18.513239
2019 X 9 X C3021 X AS27132,1.0010881
2019 X 9 X C3021 X AS27133,6.361544
2019 X 9 X C3021 X AS27134,1.953227
2019 X 9 X C3021 X AS27137,-0.822383
2019 X 9 X C3021 X AS27138,-1.1031998
2019 X 9 X C3021 X AS27139,-0.66076005
2019 X 9 X C3021 X AS42018,-0.23814556
2019 X 9 X C3021 X AS46000,-0.15659943
2019 X 9 X C3022 X AS17005,-0.9263253
2019 X 9 X C3022 X AS27000,15.191203
2019 X 9 X C3022 X AS27132,0.8838278
2019 X 9 X C3022 X AS27133,5.89441
2019 X 9 X C3022 X AS27134,4.2929587
2019 X 9 X C3022 X AS27137,0.6168504
2019 X 9 X C3022 X AS27138,-1.4425735
2019 X 9 X C3022 X AS27139,-1.7824768
2019 X 9 X C3022 X AS42018,-0.88435733
2019 X 9 X C3022 X AS46000,-0.1950784
2019 X 9 X C3023 X AS17005,-0.48235506
2019 X 9 X C3023 X AS27000,17.321712
2019 X 9 X C3023 X AS27132,0.88357997
2019 X 9 X C3023 X AS27133,6.5283885
2019 X 9 X C3023 X AS27134,2.3349605
2019 X 9 X C3023 X AS27137,-0.41127437
2019 X 9 X C3023 X AS27138,-1.1296314
2019 X 9 X C3023 X AS27139,-0.7252747
2019 X 9 X C3023 X AS42018,-0.42050788
2019 X 9 X C3023 X AS46000,-0.2883356
2019 X 9 X C3043 X AS17005,-0.9493813
2019 X 9 X C3043 X AS27000,15.41288
2019 X 9 X C3043 X AS27132,0.9663967
2019 X 9 X C3043 X AS27133,5.7225842
2019 X 9 X C3043 X AS27134,2.1505294
2019 X 9 X C3043 X AS27137,-0.46901456
2019 X 9 X C3043 X AS27138,-1.0394182
2019 X 9 X C3043 X AS27139,-0.82822084
2019 X 9 X C3043 X AS42018,-0.42385447
2019 X 9 X C3043 X AS46000,-0.16806266
2019 X 9 X C4001 X AS17005,-0.7823172
2019 X 9 X C4001 X AS27000,14.964222
2019 X 9 X C4001 X AS27132,0.7991572
2019 X 9 X C4001 X AS27133,6.477834
2019 X 9 X C4001 X AS27134,2.7731638
2019 X 9 X C4001 X AS27137,-0.045815885
2019 X 9 X C4001 X AS27138,-1.2003291
2019 X 9 X C4001 X AS27139,-1.1424489
2019 X 9 X C4001 X AS42018,-0.6066465
2019 X 9 X C4001 X AS46000,-0.17090231
2019 X 9 X C4002 X AS17005,-0.6728083
2019 X 9 X C4002 X AS27000,15.508729
2019 X 9 X C4002 X AS27132,0.704409
2019 X 9 X C4002 X AS27133,8.240909
2019 X 9 X C4002 X AS27134,2.7547016
2019 X 9 X C4002 X AS27137,-0.37967286
2019 X 9 X C4002 X AS27138,-1.3336922
2019 X 9 X C4002 X AS27139,-0.9118985
2019 X 9 X C4002 X AS42018,-0.38719
2019 X 9 X C4002 X AS46000,-0.06247723
2019 X 9 X C4003 X AS17005,-0.6681026
2019 X 9 X C4003 X AS27000,14.968573
2019 X 9 X C4003 X AS27132,0.9370941
2019 X 9 X C4003 X AS27133,5.545558
2019 X 9 X C4003 X AS27134,3.0980215
2019 X 9 X C4003 X AS27137,0.04862818
2019 X 9 X C4003 X AS27138,-1.2882401
2019 X 9 X C4003 X AS27139,-1.2376412
2019 X 9 X C4003 X AS42018,-0.67656523
2019 X 9 X C4003 X AS46000,-0.21331367
2019 X 9 X C4014 X AS17005,-0.65060115
2019 X 9 X C4014 X AS27000,15.316618
2019 X 9 X C4014 X AS27132,5.175461
2019 X 9 X C4014 X AS27133,22.070412
2019 X 9 X C4014 X AS27134,8.802883
2019 X 9 X C4014 X AS27137,0.22170952
2019 X 9 X C4014 X AS27138,-2.0108504
2019 X 9 X C4014 X AS27139,-0.5839493
2019 X 9 X C4014 X AS42018,0.78638315
2019 X 9 X C4014 X AS46000,1.0903751
2019 X 9 X C4015 X AS17005,0.039777696
2019 X 9 X C4015 X AS27000,14.125569
2019 X 9 X C4015 X AS27132,0.080327064
2019 X 9 X C4015 X AS27133,11.191748
2019 X 9 X C4015 X AS27134,3.1166477
2019 X 9 X C4015 X AS27137,0.1817387
2019 X 9 X C4015 X AS27138,-1.1770276
2019 X 9 X C4015 X AS27139,-1.0768077
2019 X 9 X C4015 X AS42018,-0.5549542
2019 X 9 X C4015 X AS46000,-0.035026163
2019 X 9 X C4016 X AS17005,-0.4178895
2019 X 9 X C4016 X AS27000,15.175461
2019 X 9 X C4016 X AS27132,0.60135746
2019 X 9 X C4016 X AS27133,9.137867
2019 X 9 X C4016 X AS27134,8.774578
2019 X 9 X C4016 X AS27137,1.090013
2019 X 9 X C4016 X AS27138,-1.601517
2019 X 9 X C4016 X AS27139,-2.1285372
2019 X 9 X C4016 X AS42018,-0.87508357
2019 X 9 X C4016 X AS46000,0.123049825
2019 X 9 X C4017 X AS17005,-0.19901562
2019 X 9 X C4017 X AS27000,16.642666
2019 X 9 X C4017 X AS27132,1.2146118
2019 X 9 X C4017 X AS27133,5.6525083
2019 X 9 X C4017 X AS27134,1.6618763
2019 X 9 X C4017 X AS27137,-1.0345082
2019 X 9 X C4017 X AS27138,-1.0837407
2019 X 9 X C4017 X AS27139,-0.30026633
2019 X 9 X C4017 X AS42018,-0.06895396
2019 X 9 X C4017 X AS46000,-0.17637965
2019 X 9 X C4018 X AS17005,-1.031251
2019 X 9 X C4018 X AS27000,12.761704
2019 X 9 X C4018 X AS27132,0.90315425
2019 X 9 X C4018 X AS27133,8.102196
2019 X 9 X C4018 X AS27134,7.3730993
2019 X 9 X C4018 X AS27137,0.7279864
2019 X 9 X C4018 X AS27138,-1.8418633
2019 X 9 X C4018 X AS27139,-2.0555615
2019 X 9 X C4018 X AS42018,-0.6554766
2019 X 9 X C4018 X AS46000,0.2813664
2019 X 9 X C4019 X AS17005,-0.116821736
2019 X 9 X C4019 X AS27000,15.374185
2019 X 9 X C4019 X AS27132,1.0505346
2019 X 9 X C4019 X AS27133,5.3681464
2019 X 9 X C4019 X AS27134,1.6891456
2019 X 9 X C4019 X AS27137,-0.7990204
2019 X 9 X C4019 X AS27138,-0.8100668
2019 X 9 X C4019 X AS27139,-0.2893213
2019 X 9 X C4019 X AS42018,-0.3297886
2019 X 9 X C4019 X AS46000,-0.32989642
2019 X 9 X C4020 X AS17005,-1.1164904
2019 X 9 X C4020 X AS27000,12.701201
2019 X 9 X C4020 X AS27132,0.7863864
2019 X 9 X C4020 X AS27133,6.950474
2019 X 9 X C4020 X AS27134,2.9899995
2019 X 9 X C4020 X AS27137,-0.3258892
2019 X 9 X C4020 X AS27138,-1.6239638
2019 X 9 X C4020 X AS27139,-1.0883361
2019 X 9 X C4020 X AS42018,-0.30175656
2019 X 9 X C4020 X AS46000,0.18142891
2019 X 9 X C4021 X AS17005,-0.4744412
2019 X 9 X C4021 X AS27000,13.206085
2019 X 9 X C4021 X AS27132,0.45346364
2019 X 9 X C4021 X AS27133,12.326014
2019 X 9 X C4021 X AS27134,5.860055
2019 X 9 X C4021 X AS27137,0.94319344
2019 X 9 X C4021 X AS27138,-1.4162699
2019 X 9 X C4021 X AS27139,-1.812897
2019 X 9 X C4021 X AS42018,-0.83912885
2019 X 9 X C4021 X AS46000,0.019612849
2019 X 9 X C4022 X AS17005,-0.31949937
2019 X 9 X C4022 X AS27000,14.848407
2019 X 9 X C4022 X AS27132,0.86479115
2019 X 9 X C4022 X AS27133,5.8627234
2019 X 9 X C4022 X AS27134,3.0768313
2019 X 9 X C4022 X AS27137,0.50832796
2019 X 9 X C4022 X AS27138,-1.3302096
2019 X 9 X C4022 X AS27139,-1.5704699
2019 X 9 X C4022 X AS42018,-0.9928363
2019 X 9 X C4022 X AS46000,-0.40500927
2019 X 9 X C4023 X AS17005,-0.7692889
2019 X 9 X C4023 X AS27000,13.9806185
2019 X 9 X C4023 X AS27132,0.62500083
2019 X 9 X C4023 X AS27133,10.664565
2019 X 9 X C4023 X AS27134,7.1224093
2019 X 9 X C4023 X AS27137,0.13609582
2019 X 9 X C4023 X AS27138,-2.1558635
2019 X 9 X C4023 X AS27139,-1.6657387
2019 X 9 X C4023 X AS42018,-0.1716088
2019 X 9 X C4023 X AS46000,0.4974956
2019 X 9 X C4024 X AS17005,-0.16341814
2019 X 9 X C4024 X AS27000,13.625324
2019 X 9 X C4024 X AS27132,0.84650034
2019 X 9 X C4024 X AS27133,6.204512
2019 X 9 X C4024 X AS27134,2.8079526
2019 X 9 X C4024 X AS27137,-0.3900852
2019 X 9 X C4024 X AS27138,-1.5432377
2019 X 9 X C4024 X AS27139,-0.9188918
2019 X 9 X C4024 X AS42018,-0.33866322
2019 X 9 X C4024 X AS46000,-0.023645014
2019 X 9 X C4025 X AS17005,-0.6023705
2019 X 9 X C4025 X AS27000,12.6358595
2019 X 9 X C4025 X AS27132,0.6970117
2019 X 9 X C4025 X AS27133,12.91304
2019 X 9 X C4025 X AS27134,4.6596575
2019 X 9 X C4025 X AS27137,-0.20332459
2019 X 9 X C4025 X AS27138,-1.9140286
2019 X 9 X C4025 X AS27139,-1.0123695
2019 X 9 X C4025 X AS42018,0.0840776
2019 X 9 X C4025 X AS46000,0.50525415
2019 X 9 X C4026 X AS17005,-0.2513911
2019 X 9 X C4026 X AS27000,12.477493
2019 X 9 X C4026 X AS27132,0.8576087
2019 X 9 X C4026 X AS27133,5.5544715
2019 X 9 X C4026 X AS27134,2.841141
2019 X 9 X C4026 X AS27137,0.14930838
2019 X 9 X C4026 X AS27138,-1.3039873
2019 X 9 X C4026 X AS27139,-1.2757702
2019 X 9 X C4026 X AS42018,-0.7654515
2019 X 9 X C4026 X AS46000,-0.2820552
2019 X 9 X C4037 X AS17005,-0.65709484
2019 X 9 X C4037 X AS27000,12.858339
2019 X 9 X C4037 X AS27132,0.6326097
2019 X 9 X C4037 X AS27133,12.376346
2019 X 9 X C4037 X AS27134,23.55093
2019 X 9 X C4037 X AS27137,21.91554
2019 X 9 X C4037 X AS27138,3.4062805
2019 X 9 X C4037 X AS27139,-0.42471063
2019 X 9 X C4037 X AS42018,-2.9511688
2019 X 9 X C4037 X AS46000,-0.28525132
2019 X 9 X C4038 X AS17005,1.5556278
2019 X 9 X C4038 X AS27000,20.19787
2019 X 9 X C4038 X AS27132,2.9517546
2019 X 9 X C4038 X AS27133,9.299522
2019 X 9 X C4038 X AS27134,2.510678
2019 X 9 X C4038 X AS27137,-1.216547
2019 X 9 X C4038 X AS27138,-2.2727947
2019 X 9 X C4038 X AS27139,-0.5753081
2019 X 9 X C4038 X AS42018,0.3444069
2019 X 9 X C4038 X AS46000,-0.00011265278
2019 X 9 X C4054 X AS17005,-1.1288283
2019 X 9 X C4054 X AS27000,10.409479
2019 X 9 X C4054 X AS27132,0.9843173
2019 X 9 X C4054 X AS27133,5.8763247
2019 X 9 X C4054 X AS27134,2.5636482
2019 X 9 X C4054 X AS27137,-0.4640675
2019 X 9 X C4054 X AS27138,-1.7087004
2019 X 9 X C4054 X AS27139,-1.14595
2019 X 9 X C4054 X AS42018,-0.32033944
2019 X 9 X C4054 X AS46000,0.17573753
2019 X 9 X C4056 X AS17005,-0.5164478
2019 X 9 X C4056 X AS27000,11.193765
2019 X 9 X C4056 X AS27132,0.7536881
2019 X 9 X C4056 X AS27133,5.79704
2019 X 9 X C4056 X AS27134,3.028679
2019 X 9 X C4056 X AS27137,-0.093182355
2019 X 9 X C4056 X AS27138,-1.5353625
2019 X 9 X C4056 X AS27139,-1.1799743
2019 X 9 X C4056 X AS42018,-0.5100596
2019 X 9 X C4056 X AS46000,-0.042940825
2019 X 9 X C4061 X AS17005,-0.5370383
2019 X 9 X C4061 X AS27000,12.016318
2019 X 9 X C4061 X AS27132,1.0617895
2019 X 9 X C4061 X AS27133,5.518042
2019 X 9 X C4061 X AS27134,4.4647565
2019 X 9 X C4061 X AS27137,0.6971453
2019 X 9 X C4061 X AS27138,-1.880261
2019 X 9 X C4061 X AS27139,-2.004826
2019 X 9 X C4061 X AS42018,-0.75149786
2019 X 9 X C4061 X AS46000,0.042298704
2019 X 9 X C5001 X AS17005,-0.32197613
2019 X 9 X C5001 X AS27000,13.223776
2019 X 9 X C5001 X AS27132,1.2803608
2019 X 9 X C5001 X AS27133,5.5568447
2019 X 9 X C5001 X AS27134,3.5879078
2019 X 9 X C5001 X AS27137,0.5812449
2019 X 9 X C5001 X AS27138,-1.7520927
2019 X 9 X C5001 X AS27139,-1.5485862
2019 X 9 X C5001 X AS42018,-0.79826486
2019 X 9 X C5001 X AS46000,-0.489729
2019 X 9 X C5002 X AS17005,-0.8887588
2019 X 9 X C5002 X AS27000,12.340792
2019 X 9 X C5002 X AS27132,1.0430834
2019 X 9 X C5002 X AS27133,5.7814527
2019 X 9 X C5002 X AS27134,4.0174327
2019 X 9 X C5002 X AS27137,0.18331665
2019 X 9 X C5002 X AS27138,-0.9866508
2019 X 9 X C5002 X AS27139,-1.3652117
2019 X 9 X C5002 X AS42018,-1.1395537
2019 X 9 X C5002 X AS46000,-0.7906592
2019 X 9 X C5003 X AS17005,-0.8198676
2019 X 9 X C5003 X AS27000,12.122981
2019 X 9 X C5003 X AS27132,0.4938062
2019 X 9 X C5003 X AS27133,7.3845925
2019 X 9 X C5003 X AS27134,6.4902315
2019 X 9 X C5003 X AS27137,0.49165294
2019 X 9 X C5003 X AS27138,-1.8074793
2019 X 9 X C5003 X AS27139,-1.8160666
2019 X 9 X C5003 X AS42018,-0.84080577
2019 X 9 X C5003 X AS46000,-0.22156629
2019 X 9 X C5004 X AS17005,-0.5192834
2019 X 9 X C5004 X AS27000,12.387866
2019 X 9 X C5004 X AS27132,0.47920159
2019 X 9 X C5004 X AS27133,7.755737
2019 X 9 X C5004 X AS27134,2.4504812
2019 X 9 X C5004 X AS27137,-0.81715107
2019 X 9 X C5004 X AS27138,-1.6982527
2019 X 9 X C5004 X AS27139,-0.7028817
2019 X 9 X C5004 X AS42018,-0.08060548
2019 X 9 X C5004 X AS46000,0.08308545
2019 X 9 X C5006 X AS17005,-0.63721883
2019 X 9 X C5006 X AS27000,10.289446
2019 X 9 X C5006 X AS27132,0.7595396
2019 X 9 X C5006 X AS27133,5.8909616
2019 X 9 X C5006 X AS27134,18.28028
2019 X 9 X C5006 X AS27137,9.2963295
2019 X 9 X C5006 X AS27138,0.52275074
2019 X 9 X C5006 X AS27139,-2.9463964
2019 X 9 X C5006 X AS42018,-2.0553958
2019 X 9 X C5006 X AS46000,0.40429232
2019 X 9 X C5015 X AS17005,1.0238005
2019 X 9 X C5015 X AS27000,17.14355
2019 X 9 X C5015 X AS27132,2.0627682
2019 X 9 X C5015 X AS27133,5.633078
2019 X 9 X C5015 X AS27134,1.8628811
2019 X 9 X C5015 X AS27137,-1.2365623
2019 X 9 X C5015 X AS27138,-1.8926592
2019 X 9 X C5015 X AS27139,-0.4715251
2019 X 9 X C5015 X AS42018,0.26546144
2019 X 9 X C5015 X AS46000,-0.12519264
2019 X 9 X C5016 X AS17005,-1.132261
2019 X 9 X C5016 X AS27000,9.5162525
2019 X 9 X C5016 X AS27132,1.0508758
2019 X 9 X C5016 X AS27133,6.8250213
2019 X 9 X C5016 X AS27134,3.8210487
2019 X 9 X C5016 X AS27137,-0.08522585
2019 X 9 X C5016 X AS27138,-2.2129753
2019 X 9 X C5016 X AS27139,-1.7567742
2019 X 9 X C5016 X AS42018,-0.28300953
2019 X 9 X C5016 X AS46000,0.3800929
2019 X 9 X C5017 X AS17005,-0.3380404
2019 X 9 X C5017 X AS27000,10.913823
2019 X 9 X C5017 X AS27132,0.7822239
2019 X 9 X C5017 X AS27133,5.7249284
2019 X 9 X C5017 X AS27134,4.18048
2019 X 9 X C5017 X AS27137,0.4101591
2019 X 9 X C5017 X AS27138,-1.9635693
2019 X 9 X C5017 X AS27139,-1.890856
2019 X 9 X C5017 X AS42018,-0.5865943
2019 X 9 X C5017 X AS46000,0.11399013
2019 X 9 X C5018 X AS17005,1.1316373
2019 X 9 X C5018 X AS27000,10.679244
2019 X 9 X C5018 X AS27132,1.933932
2019 X 9 X C5018 X AS27133,5.2201266
2019 X 9 X C5018 X AS27134,3.2001073
2019 X 9 X C5018 X AS27137,-0.01301381
2019 X 9 X C5018 X AS27138,-1.8775154
2019 X 9 X C5018 X AS27139,-1.3343359
2019 X 9 X C5018 X AS42018,-0.16572592
2019 X 9 X C5018 X AS46000,0.08123472
2019 X 9 X C5019 X AS17005,-0.6691044
2019 X 9 X C5019 X AS27000,11.091266
2019 X 9 X C5019 X AS27132,1.084781
2019 X 9 X C5019 X AS27133,12.753358
2019 X 9 X C5019 X AS27134,6.2920375
2019 X 9 X C5019 X AS27137,-0.25272444
2019 X 9 X C5019 X AS27138,-2.113659
2019 X 9 X C5019 X AS27139,-1.3748612
2019 X 9 X C5019 X AS42018,-0.06483972
2019 X 9 X C5019 X AS46000,0.29476807
2019 X 9 X C5020 X AS17005,-0.4979985
2019 X 9 X C5020 X AS27000,10.307843
2019 X 9 X C5020 X AS27132,0.53154814
2019 X 9 X C5020 X AS27133,5.878334
2019 X 9 X C5020 X AS27134,3.9117854
2019 X 9 X C5020 X AS27137,0.28321874
2019 X 9 X C5020 X AS27138,-1.9262612
2019 X 9 X C5020 X AS27139,-1.8967083
2019 X 9 X C5020 X AS42018,-0.6365775
2019 X 9 X C5020 X AS46000,0.106004655
2019 X 9 X C5021 X AS17005,-0.3354341
2019 X 9 X C5021 X AS27000,11.155151
2019 X 9 X C5021 X AS27132,1.1575403
2019 X 9 X C5021 X AS27133,5.3205504
2019 X 9 X C5021 X AS27134,2.5159116
2019 X 9 X C5021 X AS27137,-0.5514233
2019 X 9 X C5021 X AS27138,-1.7445579
2019 X 9 X C5021 X AS27139,-1.0436563
2019 X 9 X C5021 X AS42018,-0.23376256
2019 X 9 X C5021 X AS46000,-0.059170067
2019 X 9 X C5060 X AS17005,-0.76549816
2019 X 9 X C5060 X AS27000,9.713778
2019 X 9 X C5060 X AS27132,1.110659
2019 X 9 X C5060 X AS27133,5.695508
2019 X 9 X C5060 X AS27134,4.3264422
2019 X 9 X C5060 X AS27137,0.46050847
2019 X 9 X C5060 X AS27138,-2.0377624
2019 X 9 X C5060 X AS27139,-2.0965695
2019 X 9 X C5060 X AS42018,-0.68851125
2019 X 9 X C5060 X AS46000,0.10996762
2019 X 9 X C5063 X AS17005,-0.3520689
2019 X 9 X C5063 X AS27000,11.183276
2019 X 9 X C5063 X AS27132,1.1845174
2019 X 9 X C5063 X AS27133,5.3320765
2019 X 9 X C5063 X AS27134,2.0697534
